douglasia,AK-ID-MT-OR-WA-WY-AB-BC-NT-YT,AL,AK,,,,,,,,,,,ID,,,,,,,,,,,,,,MT,,,,,,,,,,,OR,,,,,,,,,,WA,,,WY
douglasia alaskana,AK-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douglasia arctica,AK-NT-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douglasia beringensis,AK,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douglasia gormanii,AK-BC-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douglasia idahoensis,ID,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
douglasia laevigata,AK-OR-WA-BC,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
douglasia laevigata var. ciliolata,AK-OR-WA-BC,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
douglasia laevigata var. laevigata,OR-WA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
douglasia montana,ID-MT-WY-AB,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,WY
douglasia nivalis,WA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
douglasia nivalis var. dentata,WA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
douglasia nivalis var. nivalis,WA,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
douglasia ochotensis,AK-NT-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dovyalis,HI-PR,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dovyalis hebecarpa,HI-PR,AL,,,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia,CA-ID-MT-NV-OR-UT-WA-WY-AB-BC-SK,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
downingia bacigalupii,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
downingia bella,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia bicornuta,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
downingia bicornuta var. bicornuta,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
downingia bicornuta var. picta,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia concolor,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia concolor var. brevior,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia concolor var. concolor,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia concolor var. tricolor,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia cuspidata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia elegans,CA-ID-NV-OR-WA-BC,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,
downingia elegans var. brachypetala,CA-ID-OR-WA,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
downingia elegans var. elegans,CA-ID-NV-OR-WA-BC,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,
downingia insignis,CA-ID-NV-OR,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
downingia laeta,CA-ID-MT-NV-OR-UT-WY-AB-SK,AL,,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,,,,WY
downingia montana,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
downingia ornatissima,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia ornatissima var. eximia,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia ornatissima var. ornatissima,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia pulchella,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
downingia pusilla,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downingia yina,CA-OR-WA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
doyerea,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doyerea emetocathartica,PR-VI,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba,AL-AK-AZ-AR-CA-CO-CT-DE-DC-FL-GA-ID-IL-IN-IA-KS-KY-LA-ME-MD-MA-MI-MN-MS-MO-MT-NE-NV-NH-NJ-NM-NY-NC-ND-OH-OK-OR-PA-RI-SC-SD-TN-TX-UT-VT-VA-WA-WV-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-NU-ON-PE-QC-SK-YT-DENGL-FRASPM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
draba albertina,AK-AZ-CA-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC-NT-YT,AL,AK,AZ,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba aleutica,AK,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba alpina,AK-AB-BC-LB-MB-NT-NU-ON-QC-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba aprica,AR-GA-KY-MO-OK-SC,AL,,,AR,,,,,,,GA,,,,,,,KY,,,,,,,,MO,,,,,,,,,,,OK,,,,SC,,,,,,,,,,
draba arabisans,ME-MI-MN-NY-VT-WI-LB-NB-NF-NS-ON-QC,AL,,,,,,,,,,,,,,,,,,,ME,,,MI,MN,,,,,,,,,NY,,,,,,,,,,,,,VT,,,,WI,
draba arctica,AK-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba arctogena,GL,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba argyrea,ID,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba arida,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba asprella,AZ-UT,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba asprella var. asprella,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba asprella var. kaibabensis,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba asprella var. stelligera,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba asprella var. zionensis,UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba asterophora,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba asterophora var. asterophora,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba asterophora var. macrocarpa,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba aurea,AK-AZ-CO-ID-MT-NV-NM-SD-UT-WA-WY-AB-BC-LB-MB-NF-NT-NU-ON-QC-SK-YT-GL,AL,AK,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,,,,,SD,,,UT,,,WA,,,WY
draba aureola,CA-OR-WA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,WA,,,
draba borealis,AK-CO-MT-WA-WY-AB-BC-NT-YT,AL,AK,,,,CO,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,WA,,,WY
draba brachycarpa,AL-AZ-AR-FL-GA-IL-IN-KS-KY-LA-MS-MO-MT-NE-NC-OH-OK-OR-SC-TN-TX-VA,AL,,AZ,AR,,,,,,FL,GA,,,IL,IN,,KS,KY,LA,,,,,,MS,MO,MT,NE,,,,,,NC,,OH,OK,OR,,,SC,,TN,TX,,,VA,,,,
draba brachystylis,NV-UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,UT,,,,,,
draba breweri,AK-CA-CO-ID-ME-MI-MT-NV-NH-NM-SD-UT-VT-WA-WI-WY-AB-BC-LB-MB-NB-NT-ON-QC-SK-YT-GL,AL,AK,,,CA,CO,,,,,,,ID,,,,,,,ME,,,MI,,,,MT,,NV,NH,,NM,,,,,,,,,,SD,,,UT,VT,,WA,,WI,WY
draba breweri var. breweri,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba breweri var. cana,AK-CA-CO-ID-ME-MI-MT-NV-NH-NM-SD-UT-VT-WA-WI-WY-AB-BC-LB-MB-NB-NT-ON-QC-SK-YT-GL,AL,AK,,,CA,CO,,,,,,,ID,,,,,,,ME,,,MI,,,,MT,,NV,NH,,NM,,,,,,,,,,SD,,,UT,VT,,WA,,WI,WY
draba burkei,UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba californica,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba carnosula,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba chamissonis,AK,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba cinerea,AK-BC-NF-NT-NU-ON-QC-SK-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba corrugata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba corrugata var. corrugata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba corrugata var. saxosa,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba corymbosa,AK-AB-BC-NT-NU-QC-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba crassa,CO-MT-UT-WY,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,UT,,,,,,WY
draba crassifolia,AK-AZ-CO-ID-MT-NV-NM-OR-UT-WA-WY-AB-BC-LB-NT-NU-QC-YT-GL,AL,AK,AZ,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,NM,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba cruciata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba cuneifolia,AL-AZ-AR-CA-CO-FL-IL-KS-KY-LA-MS-MO-NE-NV-NM-NC-OH-OK-PA-SC-SD-TN-TX-UT,AL,,AZ,AR,CA,CO,,,,FL,,,,IL,,,KS,KY,LA,,,,,,MS,MO,,NE,NV,,,NM,,NC,,OH,OK,,PA,,SC,SD,TN,TX,UT,,,,,,
draba cuneifolia var. cuneifolia,AL-AZ-AR-CA-CO-FL-IL-KS-KY-LA-MS-MO-NE-NV-NM-NC-OH-OK-PA-SC-SD-TN-TX-UT,AL,,AZ,AR,CA,CO,,,,FL,,,,IL,,,KS,KY,LA,,,,,,MS,MO,,NE,NV,,,NM,,NC,,OH,OK,,PA,,SC,SD,TN,TX,UT,,,,,,
draba cuneifolia var. integrifolia,AZ-CA-NV-TX-UT,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,TX,UT,,,,,,
draba cuneifolia var. sonorae,AZ-CA,AL,,AZ,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba cusickii,NV-OR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
draba cusickii var. cusickii,OR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
draba daviesiae,MT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,
draba densifolia,AK-CA-ID-MT-NV-OR-UT-WA-WY-AB-BC-YT,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba exunguiculata,CO,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba fladnizensis,AK-CO-ID-MT-UT-WY-AB-BC-LB-NT-NU-YT-GL,AL,AK,,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,UT,,,,,,WY
draba fladnizensis var. fladnizensis,AK-CO-ID-MT-UT-WY-AB-BC-LB-NT-NU-YT-GL,AL,AK,,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,UT,,,,,,WY
draba fladnizensis var. pattersonii,CO-UT-WY,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,WY
draba glabella,AK-MI-NY-VT-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-NU-ON-QC-YT-DENGL-FRASPM,AL,AK,,,,,,DE,,,,,,,,,,,,,,,MI,,,,,,,,,,NY,,,,,,,,,,,,,VT,,,,WI,WY
draba glabella var. glabella,AK-MI-NY-VT-WI-WY-AB-BC-LB-MB-NB-NF-NT-NS-NU-ON-QC-YT-DENGL-FRASPM,AL,AK,,,,,,DE,,,,,,,,,,,,,,,MI,,,,,,,,,,NY,,,,,,,,,,,,,VT,,,,WI,WY
draba globosa,CO-ID-MT-UT-WY,AL,,,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,UT,,,,,,WY
draba graminea,CO,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba grayana,CO,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba gredinii,GL,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba helleriana,AZ-CO-NM,AL,,AZ,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba helleriana var. bifurcata,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba helleriana var. blumeri,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba helleriana var. helleriana,CO-NM,AL,,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba helleriana var. patens,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba hitchcockii,ID,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba howellii,CA-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
draba hyperborea,AK-BC,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba incana,MI-VT-LB-MB-NB-NF-NU-ON-PE-QC-GL,AL,,,,,,,,,,,,,,,,,,,,,,MI,,,,,,,,,,,,,,,,,,,,,,,VT,,,,,
draba incerta,AK-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC-NT-QC-YT,AL,AK,,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba incerta var. incerta,AK-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC-NT-YT,AL,AK,,,,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba incerta var. peasei,QC,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba incrassata,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba jaegeri,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba juvenilis,AK-WA-WY-AB-BC-NT-NU-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,WY
draba kamtschatica,AK,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba kassii,UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba lactea,AK-ME-BC-LB-MB-NF-NT-NU-ON-QC-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba lemmonii,CA-NV-OR,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,OR,,,,,,,,,,,,,
draba lemmonii var. cyclomorpha,OR,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR,,,,,,,,,,,,,
draba lemmonii var. lemmonii,CA-NV,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba lonchocarpa,AK-CA-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC-NT-YT,AL,AK,,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba lonchocarpa var. lonchocarpa,AK-CA-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC-NT-YT,AL,AK,,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba lonchocarpa var. thompsonii,AK-WA-BC,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
draba lonchocarpa var. vestita,AK-WA-BC-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,,,
draba macounii,AK-CO-MT-AB-BC-NT-YT,AL,AK,,,,CO,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,
draba maguirei,UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba maguirei var. maguirei,UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba mogollonica,NM,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba monoensis,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba murrayi,AK-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba nemorosa,AK-AZ-CA-CO-ID-IA-MI-MN-MT-NE-NV-ND-OR-SD-UT-WA-WI-WY-AB-BC-MB-NT-NU-ON-QC-SK-YT,AL,AK,AZ,,CA,CO,,,,,,,ID,,,IA,,,,,,,MI,MN,,,MT,NE,NV,,,,,,ND,,,OR,,,,SD,,,UT,,,WA,,WI,WY
draba nivalis,AK-AB-BC-LB-MB-NF-NT-NU-ON-QC-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba nivalis var. nivalis,AK-AB-BC-LB-MB-NF-NT-NU-ON-QC-YT-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba norvegica,MN-LB-NF-NT-NS-NU-ON-QC-GL,AL,,,,,,,,,,,,,,,,,,,,,,,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba norvegica var. clivicola,NS-QC,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba norvegica var. norvegica,MN-LB-NF-NT-NS-NU-ON-QC-GL,AL,,,,,,,,,,,,,,,,,,,,,,,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba oblongata,AK-NT-NU-QC-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba ogilviensis,AK-NT-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba oligosperma,AK-CA-CO-ID-MT-NV-OR-UT-WA-WY-AB-BC-NT-YT,AL,AK,,,CA,CO,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba oreibata,ID-NV,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba oreibata var. oreibata,ID,AL,,,,,,,,,,,,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba oreibata var. serpentina,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba palanderiana,AK-BC-NT-YT,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba pauciflora,AK-NT-NU-GL,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba paucifructa,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba paysonii,AK-CA-ID-MT-NV-OR-UT-WA-WY-AB-BC,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba paysonii var. paysonii,MT-WY,AL,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,WY
draba paysonii var. treleasii,AK-CA-ID-MT-NV-OR-UT-WA-WY-AB-BC,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,UT,,,WA,,,WY
draba pedicellata,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba pennellii,NV,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,
draba petrophila,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba petrophila var. petrophila,AZ-NM,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,,,,,
draba petrophila var. viridis,AZ,AL,,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba platycarpa,AZ-AR-CA-ID-NV-OK-OR-SC-TX-UT-WA,AL,,AZ,AR,CA,,,,,,,,ID,,,,,,,,,,,,,,,,NV,,,,,,,,OK,OR,,,SC,,,TX,UT,,,WA,,,
draba porsildii,AK-CO-MT-WY-AB-BC-NT-YT,AL,AK,,,,CO,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,WY
draba porsildii var. brevicula,MT-WY,AL,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,,,,,,,,,,,,,,,,,,,,,,,WY
draba porsildii var. porsildii,AK-CO-WY-AB-BC-NT-YT,AL,AK,,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WY
draba praealta,AK-CA-ID-MT-NV-OR-WA-WY-AB-BC-NT-YT,AL,AK,,,CA,,,,,,,,ID,,,,,,,,,,,,,,MT,,NV,,,,,,,,,OR,,,,,,,,,,WA,,,WY
draba pseudopilosa,AK,AL,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba pterosperma,CA,AL,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba pycnosperma,NF-NS-QC-FRASPM,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
draba ramosissima,KY-MD-NC-TN-VA-WV,AL,,,,,,,,,,,,,,,,,KY,,,MD,,,,,,,,,,,,,NC,,,,,,,,,TN,,,,VA,,WV,,
draba ramulosa,UT,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,
draba rectifructa,AZ-CO-NM-UT,AL,,AZ,,,CO,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,UT,,,,,,
